#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,32839917568,available,mem,cloud0lennart
,,0,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,32823173120,available,mem,cloud0lennart
,,0,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,32335671296,available,mem,cloud0lennart
,,0,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,32819847168,available,mem,cloud0lennart
,,0,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,32835854336,available,mem,cloud0lennart
,,1,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,113205248,buffered,mem,cloud0lennart
,,1,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,113209344,buffered,mem,cloud0lennart
,,1,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,113246208,buffered,mem,cloud0lennart
,,1,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,113258496,buffered,mem,cloud0lennart
,,1,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,113262592,buffered,mem,cloud0lennart
,,2,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,29675782144,free,mem,cloud0lennart
,,2,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,29658804224,free,mem,cloud0lennart
,,2,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,29169385472,free,mem,cloud0lennart
,,2,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,29653987328,free,mem,cloud0lennart
,,2,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,29670100992,free,mem,cloud0lennart
,,3,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,1400832,shared,mem,cloud0lennart
,,3,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,1519616,shared,mem,cloud0lennart
,,3,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,1589248,shared,mem,cloud0lennart
,,3,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,1519616,shared,mem,cloud0lennart
,,3,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,1400832,shared,mem,cloud0lennart
,,4,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,33660653568,total,mem,cloud0lennart
,,5,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,343908352,used,mem,cloud0lennart
,,5,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,360394752,used,mem,cloud0lennart
,,5,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,847159296,used,mem,cloud0lennart
,,5,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,363479040,used,mem,cloud0lennart
,,5,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,347684864,used,mem,cloud0lennart
,,6,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,32882225152,available,mem,cloud10lennart
,,6,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:40Z,32882049024,available,mem,cloud10lennart
,,6,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:50Z,32882565120,available,mem,cloud10lennart
,,6,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:00Z,32860667904,available,mem,cloud10lennart
,,6,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:19:10Z,32877527040,available,mem,cloud10lennart
,,7,2024-06-12T17:18:22Z,2024-06-12T17:19:22.327737679Z,2024-06-12T17:18:30Z,61374464,buffered,mem,cloud10lennart
