#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:52:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:52:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:52:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:52:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:53:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:54:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:55:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-13T19:52:17Z,2024-06-13T20:08:16.855371589Z,2024-06-13T19:55:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
