#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:44:10Z,32811962368,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:44:20Z,32812032000,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:44:30Z,32444489728,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:44:40Z,32218025984,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:44:50Z,32090202112,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:00Z,32097116160,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:10Z,31565901824,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:20Z,31288238080,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:30Z,31231614976,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:40Z,30965751808,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:45:50Z,30566322176,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:46:00Z,29952352256,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:46:10Z,29798014976,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:46:20Z,29796962304,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:46:30Z,29018701824,available,mem,cloud0lennart
,,0,2024-06-14T04:44:07Z,2024-06-14T05:48:46.481869175Z,2024-06-14T04:46:40Z,28993015808,available,mem,cloud0lennart
