#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:19:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:19:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:19:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:20:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:21:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:22:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:23:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,1,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:19:30Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-06T15:19:24Z,2024-06-06T15:23:09Z,2024-06-06T15:19:40Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
