#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:16:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:17:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:18:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:19:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:20:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:21:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:22:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:23:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:10Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:20Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:30Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:40Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:14:50Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:00Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T10:14:01.83453629Z,2024-06-08T10:24:01.83453629Z,2024-06-08T10:15:10Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
