#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,32816463872,available,mem,cloud0lennart
,,0,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,32816398336,available,mem,cloud0lennart
,,0,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,32539320320,available,mem,cloud0lennart
,,0,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,32802750464,available,mem,cloud0lennart
,,0,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,32815644672,available,mem,cloud0lennart
,,1,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,66789376,buffered,mem,cloud0lennart
,,1,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,66793472,buffered,mem,cloud0lennart
,,1,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,66818048,buffered,mem,cloud0lennart
,,1,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,66838528,buffered,mem,cloud0lennart
,,1,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,66842624,buffered,mem,cloud0lennart
,,2,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,28905725952,free,mem,cloud0lennart
,,2,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,28905656320,free,mem,cloud0lennart
,,2,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,28627062784,free,mem,cloud0lennart
,,2,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,28891303936,free,mem,cloud0lennart
,,2,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,28904349696,free,mem,cloud0lennart
,,3,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,1601536,shared,mem,cloud0lennart
,,3,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,1531904,shared,mem,cloud0lennart
,,3,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,1413120,shared,mem,cloud0lennart
,,4,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,33660653568,total,mem,cloud0lennart
,,5,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,356925440,used,mem,cloud0lennart
,,5,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,356990976,used,mem,cloud0lennart
,,5,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,633880576,used,mem,cloud0lennart
,,5,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,370515968,used,mem,cloud0lennart
,,5,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,357744640,used,mem,cloud0lennart
,,6,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,32827936768,available,mem,cloud10lennart
,,6,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,32827805696,available,mem,cloud10lennart
,,6,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,32827531264,available,mem,cloud10lennart
,,6,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,31649460224,available,mem,cloud10lennart
,,6,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,32825298944,available,mem,cloud10lennart
,,7,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,54566912,buffered,mem,cloud10lennart
,,7,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,54566912,buffered,mem,cloud10lennart
,,7,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,54566912,buffered,mem,cloud10lennart
,,7,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,54583296,buffered,mem,cloud10lennart
,,7,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,54603776,buffered,mem,cloud10lennart
,,8,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,31337496576,free,mem,cloud10lennart
,,8,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,31337365504,free,mem,cloud10lennart
,,8,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,31337091072,free,mem,cloud10lennart
,,8,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,30158106624,free,mem,cloud10lennart
,,8,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,31334481920,free,mem,cloud10lennart
,,9,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,1413120,shared,mem,cloud10lennart
,,9,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,1413120,shared,mem,cloud10lennart
,,9,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,1413120,shared,mem,cloud10lennart
,,9,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,1601536,shared,mem,cloud10lennart
,,9,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,1413120,shared,mem,cloud10lennart
,,10,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,33660653568,total,mem,cloud10lennart
,,11,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,353554432,used,mem,cloud10lennart
,,11,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,353685504,used,mem,cloud10lennart
,,11,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,353959936,used,mem,cloud10lennart
,,11,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,1531154432,used,mem,cloud10lennart
,,11,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,356073472,used,mem,cloud10lennart
,,12,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,32860532736,available,mem,cloud11lennart
,,12,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,32861175808,available,mem,cloud11lennart
,,12,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,32861310976,available,mem,cloud11lennart
,,12,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,32835149824,available,mem,cloud11lennart
,,12,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,32858578944,available,mem,cloud11lennart
,,13,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,88678400,buffered,mem,cloud11lennart
,,13,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,88678400,buffered,mem,cloud11lennart
,,13,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,88678400,buffered,mem,cloud11lennart
,,13,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,88678400,buffered,mem,cloud11lennart
,,13,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,88702976,buffered,mem,cloud11lennart
,,14,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,31568429056,free,mem,cloud11lennart
,,14,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,31569072128,free,mem,cloud11lennart
,,14,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,31569207296,free,mem,cloud11lennart
,,14,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,31542267904,free,mem,cloud11lennart
,,14,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,31566032896,free,mem,cloud11lennart
,,15,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,1400832,shared,mem,cloud11lennart
,,15,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,1400832,shared,mem,cloud11lennart
,,15,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,1400832,shared,mem,cloud11lennart
,,15,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,1589248,shared,mem,cloud11lennart
,,15,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,1400832,shared,mem,cloud11lennart
,,16,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,33660653568,total,mem,cloud11lennart
,,17,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,352776192,used,mem,cloud11lennart
,,17,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,352133120,used,mem,cloud11lennart
,,17,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,351997952,used,mem,cloud11lennart
,,17,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,377483264,used,mem,cloud11lennart
,,17,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,354537472,used,mem,cloud11lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,32857497600,available,mem,cloud1lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,32857657344,available,mem,cloud1lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,32604889088,available,mem,cloud1lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,32205832192,available,mem,cloud1lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,32855859200,available,mem,cloud1lennart
,,18,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:50Z,32855859200,available,mem,cloud1lennart
,,19,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:00Z,82268160,buffered,mem,cloud1lennart
,,19,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:10Z,82268160,buffered,mem,cloud1lennart
,,19,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:20Z,82272256,buffered,mem,cloud1lennart
,,19,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:30Z,82272256,buffered,mem,cloud1lennart
,,19,2024-06-13T21:40:00Z,2024-06-13T21:40:53.319370583Z,2024-06-13T21:40:40Z,82272256,buffered,mem,cloud1lennart
