#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:23:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:23:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:23:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:23:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:23:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:10Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:20Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-08T14:18:45.667896719Z,2024-06-08T14:23:45.667896719Z,2024-06-08T14:22:30Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
