#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:00Z,31846744064,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:10Z,31809519616,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:20Z,31833341952,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:30Z,31832612864,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:40Z,31801655296,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:50Z,31797755904,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:23:00Z,31812386816,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:23:10Z,31807463424,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:23:20Z,31797223424,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:23:30Z,31791230976,available,mem,cloud0lennart
,,0,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:23:40Z,31784341504,available,mem,cloud0lennart
,,1,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:00Z,53288960,buffered,mem,cloud0lennart
,,1,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:10Z,53305344,buffered,mem,cloud0lennart
,,1,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:20Z,53313536,buffered,mem,cloud0lennart
,,1,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:30Z,53329920,buffered,mem,cloud0lennart
,,1,2024-06-08T14:18:45.705691806Z,2024-06-08T14:23:45.705691806Z,2024-06-08T14:22:40Z,53338112,buffered,mem,cloud0lennart
