#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,32811970560,available,mem,cloud0lennart
,,0,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:30Z,32811491328,available,mem,cloud0lennart
,,0,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:40Z,32195792896,available,mem,cloud0lennart
,,0,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:50Z,32809848832,available,mem,cloud0lennart
,,1,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,67239936,buffered,mem,cloud0lennart
,,1,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:30Z,67244032,buffered,mem,cloud0lennart
,,1,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:40Z,67469312,buffered,mem,cloud0lennart
,,1,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:50Z,67493888,buffered,mem,cloud0lennart
,,2,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,28899192832,free,mem,cloud0lennart
,,2,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:30Z,28898709504,free,mem,cloud0lennart
,,2,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:40Z,28280782848,free,mem,cloud0lennart
,,2,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:50Z,28895961088,free,mem,cloud0lennart
,,3,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:30Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:40Z,1601536,shared,mem,cloud0lennart
,,3,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:50Z,1413120,shared,mem,cloud0lennart
,,4,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:30Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:40Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:50Z,33660653568,total,mem,cloud0lennart
,,5,2024-06-13T21:42:15Z,2024-06-13T21:43:08.290336569Z,2024-06-13T21:42:20Z,361418752,used,mem,cloud0lennart
