#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:07:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:07:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:07:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:07:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:08:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:09:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.677106715Z,2024-06-15T08:09:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
