#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:07:20Z,32830287872,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:07:30Z,32829972480,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:07:40Z,32221159424,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:07:50Z,32119001088,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:00Z,32023568384,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:10Z,31873523712,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:20Z,31601397760,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:30Z,31483572224,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:40Z,31246446592,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:08:50Z,31065071616,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:00Z,30738219008,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:10Z,30727204864,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:20Z,30421508096,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:30Z,30304219136,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:40Z,29292707840,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:09:50Z,29284876288,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:00Z,29240320000,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:10Z,28939264000,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:20Z,28941967360,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:30Z,28941971456,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:40Z,28946010112,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:10:50Z,28946509824,available,mem,cloud0lennart
,,0,2024-06-15T08:07:14Z,2024-06-15T08:46:29.8254288Z,2024-06-15T08:11:00Z,28952514560,available,mem,cloud0lennart
