#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-14T23:59:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:00:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:01:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:02:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:03:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:04:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:05:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:06:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:07:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:08:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:09:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:10:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-14T23:59:48Z,2024-06-15T00:34:22.347103584Z,2024-06-15T00:10:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
