#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T22:59:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:00:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:01:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:02:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:03:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-11T22:59:49Z,2024-06-11T23:12:23.364839352Z,2024-06-11T23:03:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
