app,start,query,range,delay,duration
0,0,q10,d_year = 2000 and d_moy = 1,19,167468
0,0,q1,d_year = 2000 and d_moy between 1 and 3,24,169303
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),25,167486
0,0,q7,d_year = 2000 and d_moy between 1 and 11,27,124780
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),33,167471
0,0,q12,d_year = 2000 and d_moy between 1 and 11,34,143653
0,0,q13,d_year = 2000 and d_moy between 1 and 7,35,168252
0,0,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),35,168368
0,180000,q10,d_year = 2000 and d_moy = 1,73,100356
0,180000,q7,d_year = 2000 and d_moy between 1 and 11,75,50600
0,180000,q13,d_year = 2000 and d_moy between 1 and 6,76,100819
0,180000,q13,d_year = 2000 and d_moy between 1 and 7,77,100319
0,180000,q7,d_year = 2000 and d_moy between 1 and 11,77,92683
0,180000,q10,d_year = 2000 and d_moy = 1,87,99354
0,180000,q1,d_year = 2000 and d_moy between 1 and 3,100,101304
0,180000,q1,d_year = 2000 and d_moy between 1 and 3,114,101159
0,420000,q13,d_year = 2000 and d_moy between 1 and 6,23,84351
0,420000,q13,d_year = 2000 and d_moy between 1 and 6,25,84663
0,420000,q12,d_year = 2000,25,65528
0,420000,q7,d_year = 2000 and d_moy between 1 and 11,26,74078
0,420000,q10,d_date = cast('2000-04-30' as date),26,86567
0,420000,q7,d_year = 2000 and d_moy between 1 and 11,26,65489
0,420000,q13,d_year = 2000 and d_moy between 1 and 6,26,83649
0,420000,q12,d_year = 2000 and d_moy between 1 and 11,27,65423
0,660000,q7,d_year = 2000 and d_moy between 1 and 10,83,37717
0,660000,q13,d_year = 2000 and d_moy between 1 and 6,84,71950
0,660000,q13,d_year = 2000 and d_moy between 1 and 7,84,67562
0,660000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),94,71097
0,660000,q13,d_year = 2000 and d_moy between 1 and 6,94,69662
0,660000,q13,d_year = 2000 and d_moy between 1 and 6,94,71617
0,660000,q1,d_year = 2000 and d_moy between 1 and 3,94,73336
0,660000,q10,d_year = 2000 and d_moy = 1,95,73660
0,900000,q7,d_year = 2000 and d_moy between 1 and 10,83,37429
0,900000,q12,d_year = 2000 and d_moy between 1 and 11,84,43407
0,900000,q10,d_year = 2000 and d_moy = 1,84,70581
0,900000,q1,d_year = 2000 and d_moy between 1 and 4,84,71879
0,900000,q13,d_year = 2000 and d_moy between 1 and 6,84,70869
0,900000,q12,d_year = 2000 and d_moy between 1 and 11,84,37308
0,900000,q13,d_year = 2000 and d_moy between 1 and 6,84,70475
0,900000,q10,d_date = cast('2000-04-30' as date),84,71246
0,1140000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),92,69217
0,1140000,q12,d_year = 2000,93,38406
0,1140000,q12,d_year = 2000,105,38294
0,1140000,q1,d_year = 2000 and d_moy between 1 and 3,105,72296
0,1140000,q13,d_year = 2000 and d_moy between 1 and 7,105,69053
0,1140000,q13,d_year = 2000 and d_moy between 1 and 6,105,69082
0,1140000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),120,71163
0,1140000,q12,d_year = 2000 and d_moy between 1 and 11,120,38275
0,1380000,q7,d_year = 2000 and d_moy between 1 and 10,1,72956
0,1380000,q13,d_year = 2000 and d_moy between 1 and 7,1,79448
0,1380000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),2,78592
0,1380000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),12,77766
0,1380000,q7,d_year = 2000 and d_moy between 1 and 10,13,70908
0,1380000,q7,d_year = 2000 and d_moy between 1 and 10,13,47752
0,1380000,q1,d_year = 2000 and d_moy between 1 and 3,14,80335
0,1380000,q13,d_year = 2000 and d_moy between 1 and 7,14,78870
0,1620000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),20,64573
0,1620000,q13,d_year = 2000 and d_moy between 1 and 7,20,63737
0,1620000,q12,d_year = 2000,21,43186
0,1620000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),24,63834
0,1620000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),25,63827
0,1620000,q12,d_year = 2000 and d_moy between 1 and 11,25,46950
0,1620000,q12,d_year = 2000 and d_moy between 1 and 11,26,57632
0,1620000,q13,d_year = 2000 and d_moy between 1 and 7,26,64536
0,1860000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),0,57521
0,1860000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),1,57545
0,1860000,q1,d_year = 2000 and d_moy between 1 and 4,1,59478
0,1860000,q13,d_year = 2000 and d_moy between 1 and 7,2,58003
0,1860000,q10,d_year = 2000 and d_moy = 1,2,57601
0,1860000,q7,d_year = 2000 and d_moy between 1 and 10,2,18388
0,1860000,q13,d_year = 2000 and d_moy between 1 and 6,2,58317
0,1860000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),2,57589
