#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:54:20Z,32844734464,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:54:30Z,32830038016,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:54:40Z,32227921920,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:54:50Z,32061345792,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:00Z,32054628352,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:10Z,31831457792,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:20Z,31642738688,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:30Z,31503757312,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:40Z,31184527360,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:55:50Z,31082414080,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:56:00Z,31063244800,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:56:10Z,30715224064,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:56:20Z,30645088256,available,mem,cloud0lennart
,,0,2024-06-12T02:54:13Z,2024-06-12T03:27:52.60138317Z,2024-06-12T02:56:30Z,30626021376,available,mem,cloud0lennart
