app,start,query,range,delay,duration
1,0,q12,d_year = 2000 and d_moy between 1 and 10,92,89374
1,0,q7,d_year = 2000 and d_moy between 1 and 10,97,88500
1,0,q7,d_year = 2000 and d_moy between 1 and 8,98,88673
1,0,q13,d_year = 2000 and d_moy between 1 and 4,99,91327
1,0,q13,d_year = 2000 and d_moy between 1 and 5,107,90653
1,0,q7,d_year = 2000 and d_moy between 1 and 10,107,89145
1,90000,q13,d_year = 2000 and d_moy between 1 and 4,10,53725
1,90000,q7,d_year = 2000 and d_moy between 1 and 9,11,44299
1,90000,q13,d_year = 2000 and d_moy between 1 and 4,12,41706
1,90000,q12,d_year = 2000 and d_moy between 1 and 8,12,40104
1,90000,q7,d_year = 2000 and d_moy between 1 and 10,13,40314
1,90000,q10,d_date = cast('2000-04-30' as date),21,59578
1,150000,q13,d_year = 2000 and d_moy between 1 and 6,36,44155
1,150000,q12,d_year = 2000 and d_moy between 1 and 9,37,39521
1,150000,q12,d_year = 2000 and d_moy between 1 and 10,37,39602
1,150000,q1,d_year = 2000 and d_moy between 1 and 3,38,46133
1,150000,q13,d_year = 2000 and d_moy between 1 and 4,46,43291
1,150000,q12,d_year = 2000 and d_moy between 1 and 9,60,34289
1,210000,q13,d_year = 2000 and d_moy between 1 and 6,28,41511
1,210000,q13,d_year = 2000 and d_moy between 1 and 5,29,43025
1,210000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),29,43329
1,210000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),30,43199
1,210000,q13,d_year = 2000 and d_moy between 1 and 6,30,38018
1,210000,q7,d_year = 2000 and d_moy between 1 and 9,30,34984
1,270000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),16,41421
1,270000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),16,39707
1,270000,q1,d_year = 2000 and d_moy between 1 and 3,17,41675
1,270000,q13,d_year = 2000 and d_moy between 1 and 5,17,39478
1,270000,q12,d_year = 2000 and d_moy between 1 and 10,17,20656
1,270000,q13,d_year = 2000 and d_moy between 1 and 6,17,32253
1,330000,q13,d_year = 2000 and d_moy between 1 and 5,55,40460
1,330000,q7,d_year = 2000 and d_moy between 1 and 9,56,35926
1,330000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),56,40866
1,330000,q1,d_year = 2000 and d_moy between 1 and 2,57,40776
1,330000,q1,d_year = 2000 and d_moy between 1 and 3,57,40791
1,330000,q7,d_year = 2000 and d_moy between 1 and 10,57,39617
1,390000,q7,d_year = 2000 and d_moy between 1 and 10,4,42199
1,390000,q7,d_year = 2000 and d_moy between 1 and 10,4,35811
1,390000,q12,d_year = 2000 and d_moy between 1 and 8,4,42504
1,390000,q7,d_year = 2000 and d_moy between 1 and 9,5,42351
1,390000,q1,d_year = 2000 and d_moy between 1 and 3,5,44347
1,390000,q10,d_date = cast('2000-04-30' as date),5,46133
1,450000,q7,d_year = 2000 and d_moy between 1 and 10,23,35206
1,450000,q13,d_year = 2000 and d_moy between 1 and 4,23,39245
1,450000,q7,d_year = 2000 and d_moy between 1 and 8,23,35060
1,450000,q12,d_year = 2000 and d_moy between 1 and 8,24,30891
1,450000,q12,d_year = 2000 and d_moy between 1 and 9,24,31012
1,450000,q13,d_year = 2000 and d_moy between 1 and 5,24,38779
1,510000,q13,d_year = 2000 and d_moy between 1 and 5,35,40379
1,510000,q13,d_year = 2000 and d_moy between 1 and 5,35,43478
1,510000,q12,d_year = 2000 and d_moy between 1 and 10,36,29950
1,510000,q1,d_year = 2000 and d_moy between 1 and 3,36,29560
1,510000,q7,d_year = 2000 and d_moy between 1 and 10,36,35603
1,510000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),45,44852
1,570000,q13,d_year = 2000 and d_moy between 1 and 6,29,37316
1,570000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),30,41385
1,570000,q13,d_year = 2000 and d_moy between 1 and 4,30,29377
1,570000,q12,d_year = 2000 and d_moy between 1 and 10,30,16977
1,570000,q1,d_year = 2000 and d_moy between 1 and 3,30,31090
1,570000,q10,d_date = cast('2000-04-30' as date),31,28187
1,630000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),54,42300
1,630000,q13,d_year = 2000 and d_moy between 1 and 6,54,39138
1,630000,q7,d_year = 2000 and d_moy between 1 and 8,54,31418
1,630000,q13,d_year = 2000 and d_moy between 1 and 6,54,31495
1,630000,q13,d_year = 2000 and d_moy between 1 and 5,55,37271
1,630000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),55,43806
1,690000,q12,d_year = 2000 and d_moy between 1 and 10,8,23344
1,690000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),8,38653
1,690000,q7,d_year = 2000 and d_moy between 1 and 8,9,27677
1,690000,q1,d_year = 2000 and d_moy between 1 and 2,9,29323
1,690000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '2' week)),9,40173
1,690000,q12,d_year = 2000 and d_moy between 1 and 8,9,25374
1,750000,q10,d_date = cast('2000-04-30' as date),6,36836
1,750000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),6,38599
1,750000,q1,d_year = 2000 and d_moy between 1 and 2,7,28817
1,750000,q12,d_year = 2000 and d_moy between 1 and 9,7,18131
1,750000,q1,d_year = 2000 and d_moy between 1 and 3,8,26088
1,750000,q1,d_year = 2000 and d_moy between 1 and 3,8,33209
1,810000,q12,d_year = 2000 and d_moy between 1 and 10,53,25174
1,810000,q12,d_year = 2000 and d_moy between 1 and 8,53,21453
1,810000,q1,d_year = 2000 and d_moy between 1 and 2,54,28255
1,810000,q1,d_year = 2000 and d_moy between 1 and 3,54,28248
1,810000,q12,d_year = 2000 and d_moy between 1 and 8,54,16046
1,810000,q10,d_date between cast('2000-04-30' as date) and ((cast('2000-04-30' as date) + interval '1' week)),54,30820
1,870000,q1,d_year = 2000 and d_moy between 1 and 3,77,32527
1,870000,q13,d_year = 2000 and d_moy between 1 and 5,77,37650
