#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:23:40Z,32858054656,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:23:50Z,32687939584,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:00Z,32237178880,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:10Z,32186621952,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:20Z,32135499776,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:30Z,32134701056,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:40Z,31869698048,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:24:50Z,31686008832,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:00Z,31558389760,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:10Z,30417039360,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:20Z,30407929856,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:30Z,30406840320,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:40Z,30406778880,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:25:50Z,30407520256,available,mem,cloud0lennart
,,0,2024-06-09T09:23:31Z,2024-06-09T09:27:55.322647921Z,2024-06-09T09:26:00Z,30411141120,available,mem,cloud0lennart
