#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:00Z,32829100032,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:10Z,32829255680,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:20Z,32632934400,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:30Z,32220823552,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:40Z,32040505344,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:17:50Z,32033501184,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:00Z,31538565120,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:10Z,31444914176,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:20Z,31383023616,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:30Z,31100956672,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:40Z,30880927744,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:18:50Z,30891331584,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:00Z,30890856448,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:10Z,30890676224,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:20Z,30886383616,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:30Z,30886326272,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:40Z,30906122240,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:19:50Z,30896046080,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:00Z,30829576192,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:10Z,30827061248,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:20Z,30794309632,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:30Z,30792888320,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:40Z,30791872512,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:20:50Z,30792937472,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:00Z,30798397440,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:10Z,30798852096,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:20Z,30816681984,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:30Z,30816755712,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:40Z,30817271808,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:21:50Z,30817005568,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:00Z,30817030144,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:10Z,30817738752,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:20Z,30817513472,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:30Z,30817513472,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:40Z,30817804288,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:22:50Z,30817546240,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:00Z,30759215104,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:10Z,30757548032,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:20Z,30749057024,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:30Z,30717894656,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:40Z,30717091840,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:23:50Z,30678368256,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:00Z,30685323264,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:10Z,30680690688,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:20Z,30678241280,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:30Z,30677454848,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:40Z,30677164032,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:24:50Z,30677422080,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:00Z,30677348352,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:10Z,30680498176,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:20Z,30681563136,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:30Z,30697005056,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:40Z,30697054208,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:25:50Z,30697353216,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:00Z,30666067968,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:10Z,30663135232,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:20Z,30662967296,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:30Z,30661709824,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:40Z,30660386816,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:26:50Z,30039826432,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:00Z,30046785536,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:10Z,30045319168,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:20Z,30010437632,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:30Z,29993742336,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:40Z,29982916608,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:27:50Z,29983375360,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:00Z,29983064064,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:10Z,29984346112,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:20Z,29986168832,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:30Z,29987672064,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:40Z,29999017984,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:28:50Z,29998776320,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:00Z,29994385408,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:10Z,29960667136,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:20Z,29927006208,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:30Z,29925883904,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:40Z,29813813248,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:29:50Z,29811384320,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:30:00Z,29807349760,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:30:10Z,29809381376,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:30:20Z,29810704384,available,mem,cloud0lennart
,,0,2024-06-12T19:16:59Z,2024-06-12T19:54:16.738266036Z,2024-06-12T19:30:30Z,29810638848,available,mem,cloud0lennart
