#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:01:10Z,32841940992,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:01:20Z,32841949184,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:01:30Z,32272748544,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:01:40Z,32120725504,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:01:50Z,32007323648,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:00Z,32012124160,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:10Z,31569059840,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:20Z,31405056000,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:30Z,31336841216,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:40Z,31291572224,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:02:50Z,31058542592,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:03:00Z,31069863936,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:03:10Z,31058116608,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:03:20Z,31058501632,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:03:30Z,31058997248,available,mem,cloud0lennart
,,0,2024-06-12T04:01:06Z,2024-06-12T04:37:11.71083802Z,2024-06-12T04:03:40Z,31014273024,available,mem,cloud0lennart
