#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:30Z,32813260800,available,mem,cloud0lennart
,,0,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:40Z,32813314048,available,mem,cloud0lennart
,,0,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:50Z,32489590784,available,mem,cloud0lennart
,,0,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:00Z,32797630464,available,mem,cloud0lennart
,,0,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:10Z,32812187648,available,mem,cloud0lennart
,,1,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:30Z,66985984,buffered,mem,cloud0lennart
,,1,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:40Z,66990080,buffered,mem,cloud0lennart
,,1,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:50Z,67182592,buffered,mem,cloud0lennart
,,1,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:00Z,67235840,buffered,mem,cloud0lennart
,,1,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:10Z,67239936,buffered,mem,cloud0lennart
,,2,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:30Z,28901298176,free,mem,cloud0lennart
,,2,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:40Z,28901347328,free,mem,cloud0lennart
,,2,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:50Z,28575887360,free,mem,cloud0lennart
,,2,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:00Z,28884647936,free,mem,cloud0lennart
,,2,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:42:10Z,28899409920,free,mem,cloud0lennart
,,3,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:30Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:40Z,1413120,shared,mem,cloud0lennart
,,3,2024-06-13T21:41:29Z,2024-06-13T21:42:22.980769979Z,2024-06-13T21:41:50Z,1601536,shared,mem,cloud0lennart
