#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:33:50Z,32858824704,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:00Z,32858804224,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:10Z,32859320320,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:20Z,32859889664,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:30Z,32860700672,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:40Z,32860864512,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:34:50Z,32860573696,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:00Z,32860573696,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:10Z,32860831744,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:20Z,32860549120,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:30Z,32860549120,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:40Z,32860774400,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:35:50Z,32860999680,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:36:00Z,32861257728,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:36:10Z,32861483008,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:36:20Z,32861515776,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:36:30Z,32861773824,available,mem,cloud0lennart
,,0,2024-06-09T08:33:43Z,2024-06-09T08:38:49.478609611Z,2024-06-09T08:36:40Z,32861741056,available,mem,cloud0lennart
