#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:00Z,32762740736,available,mem,cloud0lennart
,,0,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:10Z,32762482688,available,mem,cloud0lennart
,,0,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:20Z,32333041664,available,mem,cloud0lennart
,,0,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:30Z,32747864064,available,mem,cloud0lennart
,,0,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:40Z,32761622528,available,mem,cloud0lennart
,,1,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:00Z,32104448,buffered,mem,cloud0lennart
,,1,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:10Z,32104448,buffered,mem,cloud0lennart
,,1,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:20Z,32149504,buffered,mem,cloud0lennart
,,1,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:30Z,32194560,buffered,mem,cloud0lennart
,,1,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:40Z,32206848,buffered,mem,cloud0lennart
,,2,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:00Z,29560000512,free,mem,cloud0lennart
,,2,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:10Z,29559742464,free,mem,cloud0lennart
,,2,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:20Z,29128658944,free,mem,cloud0lennart
,,2,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:30Z,29544878080,free,mem,cloud0lennart
,,2,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:40Z,29558628352,free,mem,cloud0lennart
,,3,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:00Z,1417216,shared,mem,cloud0lennart
,,3,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:10Z,1417216,shared,mem,cloud0lennart
,,3,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:20Z,1605632,shared,mem,cloud0lennart
,,3,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:30Z,1417216,shared,mem,cloud0lennart
,,3,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:40Z,1417216,shared,mem,cloud0lennart
,,4,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:00Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:10Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-13T09:27:57Z,2024-06-13T09:28:47.527971465Z,2024-06-13T09:28:20Z,33660653568,total,mem,cloud0lennart
