#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:36:10Z,32859508736,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:36:20Z,32859713536,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:36:30Z,32607887360,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:36:40Z,32251596800,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:36:50Z,32192819200,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:00Z,32088973312,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:10Z,32086585344,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:20Z,32085524480,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:30Z,32085270528,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:40Z,31808151552,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:37:50Z,31648616448,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:00Z,31570259968,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:10Z,31308034048,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:20Z,31305977856,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:30Z,31311044608,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:40Z,31290040320,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:38:50Z,31288958976,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:00Z,31288520704,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:10Z,31305007104,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:20Z,31263559680,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:30Z,31251554304,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:40Z,30945632256,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:39:50Z,30911475712,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:00Z,30899851264,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:10Z,30886981632,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:20Z,30878130176,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:30Z,30858510336,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:40Z,30845931520,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:40:50Z,30841360384,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:00Z,30835040256,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:10Z,30514647040,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:20Z,30501793792,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:30Z,30506618880,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:40Z,30505242624,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:41:50Z,30533128192,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:00Z,30533197824,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:10Z,30534475776,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:20Z,30535077888,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:30Z,30534725632,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:40Z,30476644352,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:42:50Z,30458519552,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:00Z,30438035456,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:10Z,30399688704,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:20Z,30393061376,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:30Z,30394871808,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:40Z,30395985920,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:43:50Z,30311501824,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:44:00Z,30190129152,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:44:10Z,30122250240,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:44:20Z,29772787712,available,mem,cloud0lennart
,,0,2024-06-09T11:36:08Z,2024-06-09T12:03:30.628273171Z,2024-06-09T11:44:30Z,29773467648,available,mem,cloud0lennart
