#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:31:20Z,32809275392,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:31:30Z,32809308160,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:31:40Z,32579948544,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:31:50Z,32123699200,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:00Z,32005632000,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:10Z,32003334144,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:20Z,31608479744,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:30Z,31334035456,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:40Z,30350794752,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:32:50Z,29597077504,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:00Z,28813189120,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:10Z,28711256064,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:20Z,28619833344,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:30Z,28614664192,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:40Z,28604047360,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:33:50Z,27034128384,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:00Z,27021332480,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:10Z,27009552384,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:20Z,26971770880,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:30Z,26963075072,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:40Z,26955169792,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:34:50Z,26957631488,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:00Z,26958917632,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:10Z,26960224256,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:20Z,26939727872,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:30Z,26930085888,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:40Z,26886053888,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:35:50Z,26884698112,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:36:00Z,26884759552,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:36:10Z,26884661248,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:36:20Z,26882015232,available,mem,cloud0lennart
,,0,2024-06-14T03:31:20Z,2024-06-14T03:45:02.5775303Z,2024-06-14T03:36:30Z,26885144576,available,mem,cloud0lennart
