#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,31812386816,available,mem,cloud0lennart
,,0,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,31807463424,available,mem,cloud0lennart
,,0,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,31797223424,available,mem,cloud0lennart
,,0,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,31791230976,available,mem,cloud0lennart
,,0,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,31784341504,available,mem,cloud0lennart
,,1,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,53370880,buffered,mem,cloud0lennart
,,1,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,53387264,buffered,mem,cloud0lennart
,,1,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,53403648,buffered,mem,cloud0lennart
,,1,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,53411840,buffered,mem,cloud0lennart
,,1,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,53428224,buffered,mem,cloud0lennart
,,2,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,28977569792,free,mem,cloud0lennart
,,2,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,28972576768,free,mem,cloud0lennart
,,2,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,28962238464,free,mem,cloud0lennart
,,2,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,28956168192,free,mem,cloud0lennart
,,2,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,28949200896,free,mem,cloud0lennart
,,3,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,1589248,shared,mem,cloud0lennart
,,3,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,1589248,shared,mem,cloud0lennart
,,3,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,1589248,shared,mem,cloud0lennart
,,3,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,1589248,shared,mem,cloud0lennart
,,3,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,1589248,shared,mem,cloud0lennart
,,4,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,33660653568,total,mem,cloud0lennart
,,4,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,33660653568,total,mem,cloud0lennart
,,5,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,1389527040,used,mem,cloud0lennart
,,5,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,1394442240,used,mem,cloud0lennart
,,5,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,1404690432,used,mem,cloud0lennart
,,5,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,1410670592,used,mem,cloud0lennart
,,5,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,1417555968,used,mem,cloud0lennart
,,6,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,15280152576,available,mem,cloud10lennart
,,6,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,15279730688,available,mem,cloud10lennart
,,6,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,15277305856,available,mem,cloud10lennart
,,6,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,15275782144,available,mem,cloud10lennart
,,6,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,15275606016,available,mem,cloud10lennart
,,7,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,54321152,buffered,mem,cloud10lennart
,,7,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,54366208,buffered,mem,cloud10lennart
,,7,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,54407168,buffered,mem,cloud10lennart
,,7,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,54423552,buffered,mem,cloud10lennart
,,7,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,54439936,buffered,mem,cloud10lennart
,,8,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,1006727168,free,mem,cloud10lennart
,,8,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,841392128,free,mem,cloud10lennart
,,8,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,686473216,free,mem,cloud10lennart
,,8,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,527056896,free,mem,cloud10lennart
,,8,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,526790656,free,mem,cloud10lennart
,,9,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,1589248,shared,mem,cloud10lennart
,,9,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,1589248,shared,mem,cloud10lennart
,,9,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,1589248,shared,mem,cloud10lennart
,,9,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,1589248,shared,mem,cloud10lennart
,,9,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,1589248,shared,mem,cloud10lennart
,,10,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,33660653568,total,mem,cloud10lennart
,,10,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,33660653568,total,mem,cloud10lennart
,,11,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,17892659200,used,mem,cloud10lennart
,,11,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,17893359616,used,mem,cloud10lennart
,,11,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,17895657472,used,mem,cloud10lennart
,,11,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,17897189376,used,mem,cloud10lennart
,,11,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,17897697280,used,mem,cloud10lennart
,,12,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,15281872896,available,mem,cloud11lennart
,,12,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,15281704960,available,mem,cloud11lennart
,,12,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,15280185344,available,mem,cloud11lennart
,,12,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,15279976448,available,mem,cloud11lennart
,,12,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,15278223360,available,mem,cloud11lennart
,,13,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,53903360,buffered,mem,cloud11lennart
,,13,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,53923840,buffered,mem,cloud11lennart
,,13,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,53948416,buffered,mem,cloud11lennart
,,13,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,53968896,buffered,mem,cloud11lennart
,,13,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,53985280,buffered,mem,cloud11lennart
,,14,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,2595581952,free,mem,cloud11lennart
,,14,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,2452574208,free,mem,cloud11lennart
,,14,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,2311106560,free,mem,cloud11lennart
,,14,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,2162245632,free,mem,cloud11lennart
,,14,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,2020270080,free,mem,cloud11lennart
,,15,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,1589248,shared,mem,cloud11lennart
,,15,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,1589248,shared,mem,cloud11lennart
,,15,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,1589248,shared,mem,cloud11lennart
,,15,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,1589248,shared,mem,cloud11lennart
,,15,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,1589248,shared,mem,cloud11lennart
,,16,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,33660653568,total,mem,cloud11lennart
,,16,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,33660653568,total,mem,cloud11lennart
,,17,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,17891172352,used,mem,cloud11lennart
,,17,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,17890865152,used,mem,cloud11lennart
,,17,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,17892536320,used,mem,cloud11lennart
,,17,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,17892577280,used,mem,cloud11lennart
,,17,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,17894694912,used,mem,cloud11lennart
,,18,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:00Z,15280091136,available,mem,cloud12lennart
,,18,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:10Z,15277223936,available,mem,cloud12lennart
,,18,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:20Z,15278829568,available,mem,cloud12lennart
,,18,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:30Z,15276101632,available,mem,cloud12lennart
,,18,2024-06-08T14:22:52.586122545Z,2024-06-08T14:23:52.586122545Z,2024-06-08T14:23:40Z,15276879872,available,mem,cloud12lennart
