#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:00Z,32770486272,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:10Z,32741879808,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:20Z,32120823808,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:30Z,32021213184,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:40Z,31983616000,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:58:50Z,31786835968,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:00Z,31515054080,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:10Z,31423053824,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:20Z,31153532928,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:30Z,31097556992,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:40Z,31063601152,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T06:59:50Z,31022325760,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:00Z,30684459008,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:10Z,30658236416,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:20Z,30645686272,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:30Z,30644621312,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:40Z,30644547584,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:00:50Z,30612275200,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:00Z,30616313856,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:10Z,30617088000,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:20Z,30605946880,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:30Z,30190911488,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:40Z,30077353984,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:01:50Z,30075613184,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:00Z,30075531264,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:10Z,30069194752,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:20Z,30068486144,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:30Z,30067564544,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:40Z,30066909184,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:02:50Z,30023761920,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:00Z,29769621504,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:10Z,29750947840,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:20Z,29750206464,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:30Z,29749301248,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:40Z,29749108736,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:03:50Z,29748436992,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:00Z,29749071872,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:10Z,29743783936,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:20Z,29746749440,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:30Z,29746253824,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:40Z,29746487296,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:04:50Z,29747593216,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:00Z,29750755328,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:10Z,29769809920,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:20Z,29770424320,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:30Z,29769883648,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:40Z,29770399744,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:05:50Z,29770342400,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:06:00Z,29770309632,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:06:10Z,29770801152,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:06:20Z,29770649600,available,mem,cloud0lennart
,,0,2024-06-15T06:57:52Z,2024-06-15T07:33:55.886421887Z,2024-06-15T07:06:30Z,29770358784,available,mem,cloud0lennart
