#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:10:50Z,32860368896,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:00Z,32798240768,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:10Z,32266211328,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:20Z,32142987264,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:30Z,32134512640,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:40Z,32045613056,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:11:50Z,31706624000,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:00Z,31590440960,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:10Z,31575183360,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:20Z,31378743296,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:30Z,31230386176,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:40Z,30981738496,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:12:50Z,30955851776,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:00Z,30942711808,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:10Z,30942773248,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:20Z,30942724096,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:30Z,30942986240,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:40Z,30281605120,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:13:50Z,30277070848,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:00Z,30276296704,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:10Z,30276542464,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:20Z,30276304896,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:30Z,30275698688,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:40Z,30299086848,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:14:50Z,30299897856,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:00Z,30292713472,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:10Z,30291566592,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:20Z,30276354048,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:30Z,30242549760,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:40Z,30235512832,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:15:50Z,30223638528,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:00Z,30223904768,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:10Z,30223847424,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:20Z,30228267008,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:30Z,30236528640,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:40Z,30246772736,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:16:50Z,30246879232,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:17:00Z,30246633472,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:17:10Z,30246629376,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:17:20Z,30246596608,available,mem,cloud0lennart
,,0,2024-06-15T01:10:42Z,2024-06-15T01:45:34.127394055Z,2024-06-15T01:17:30Z,30246592512,available,mem,cloud0lennart
