#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:00Z,32807198720,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:10Z,32791289856,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:20Z,32171687936,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:30Z,32090951680,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:40Z,32016539648,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:45:50Z,31903367168,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:00Z,31695962112,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:10Z,31514456064,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:20Z,31263432704,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:30Z,31243476992,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:40Z,31065300992,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:46:50Z,31037710336,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:00Z,31046901760,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:10Z,31036956672,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:20Z,31018913792,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:30Z,31027208192,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:40Z,31024164864,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:47:50Z,30613700608,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:00Z,30556807168,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:10Z,30554193920,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:20Z,30521982976,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:30Z,30518898688,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:40Z,30519123968,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:48:50Z,30521192448,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:00Z,30523498496,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:10Z,30524366848,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:20Z,30541697024,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:30Z,30542020608,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:40Z,30542454784,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:49:50Z,30541479936,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:00Z,30495260672,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:10Z,30490759168,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:20Z,30402600960,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:30Z,29957033984,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:40Z,29956231168,available,mem,cloud0lennart
,,0,2024-06-14T03:44:54Z,2024-06-14T04:00:47.148611029Z,2024-06-14T03:50:50Z,29955981312,available,mem,cloud0lennart
