#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:34:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:34:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:34:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:34:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:35:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:36:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:37:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:38:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:39:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:40:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:41:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:42:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:43:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:44:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:45:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:46:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:47:50Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:48:00Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:48:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:48:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:48:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-15T00:34:14Z,2024-06-15T01:10:50.491864451Z,2024-06-15T00:48:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
