#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,cpu,host
,,0,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,0,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_guest,cpu,cpu-total,cloud0lennart
,,1,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,1,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_guest_nice,cpu,cpu-total,cloud0lennart
,,2,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,98.59578736209227,usage_idle,cpu,cpu-total,cloud0lennart
,,2,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,94.91440080559646,usage_idle,cpu,cpu-total,cloud0lennart
,,2,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,47.881040892238246,usage_idle,cpu,cpu-total,cloud0lennart
,,2,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,90.947950716537,usage_idle,cpu,cpu-total,cloud0lennart
,,3,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_iowait,cpu,cpu-total,cloud0lennart
,,3,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0.6797583081565717,usage_iowait,cpu,cpu-total,cloud0lennart
,,3,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0.024783147459754365,usage_iowait,cpu,cpu-total,cloud0lennart
,,3,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0.17601206939896277,usage_iowait,cpu,cpu-total,cloud0lennart
,,4,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_irq,cpu,cpu-total,cloud0lennart
,,4,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_irq,cpu,cpu-total,cloud0lennart
,,4,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_irq,cpu,cpu-total,cloud0lennart
,,4,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_irq,cpu,cpu-total,cloud0lennart
,,5,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_nice,cpu,cpu-total,cloud0lennart
,,5,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_nice,cpu,cpu-total,cloud0lennart
,,5,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_nice,cpu,cpu-total,cloud0lennart
,,5,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_nice,cpu,cpu-total,cloud0lennart
,,6,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0.025075225677040992,usage_softirq,cpu,cpu-total,cloud0lennart
,,6,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0.15105740181257943,usage_softirq,cpu,cpu-total,cloud0lennart
,,6,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0.19826517967792925,usage_softirq,cpu,cpu-total,cloud0lennart
,,6,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0.1508674880562589,usage_softirq,cpu,cpu-total,cloud0lennart
,,7,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0.05015045135404635,usage_steal,cpu,cpu-total,cloud0lennart
,,7,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0.10070493454173154,usage_steal,cpu,cpu-total,cloud0lennart
,,7,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,3.3457249070651134,usage_steal,cpu,cpu-total,cloud0lennart
,,7,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0.20115665074166664,usage_steal,cpu,cpu-total,cloud0lennart
,,8,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0.5265797392176826,usage_system,cpu,cpu-total,cloud0lennart
,,8,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,2.014098690834774,usage_system,cpu,cpu-total,cloud0lennart
,,8,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,3.4696406443634977,usage_system,cpu,cpu-total,cloud0lennart
,,8,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,2.137289414130597,usage_system,cpu,cpu-total,cloud0lennart
,,9,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0.8024072216641716,usage_user,cpu,cpu-total,cloud0lennart
,,9,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,2.1399798590123766,usage_user,cpu,cpu-total,cloud0lennart
,,9,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,45.080545229269134,usage_user,cpu,cpu-total,cloud0lennart
,,9,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,6.386723661049104,usage_user,cpu,cpu-total,cloud0lennart
,,10,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_guest,cpu,cpu-total,cloud1lennart
,,10,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_guest,cpu,cpu-total,cloud1lennart
,,10,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_guest,cpu,cpu-total,cloud1lennart
,,10,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_guest,cpu,cpu-total,cloud1lennart
,,11,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_guest_nice,cpu,cpu-total,cloud1lennart
,,11,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_guest_nice,cpu,cpu-total,cloud1lennart
,,11,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_guest_nice,cpu,cpu-total,cloud1lennart
,,11,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_guest_nice,cpu,cpu-total,cloud1lennart
,,12,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,98.59684289652209,usage_idle,cpu,cpu-total,cloud1lennart
,,12,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,98.7957852484156,usage_idle,cpu,cpu-total,cloud1lennart
,,12,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,82.19829744620527,usage_idle,cpu,cpu-total,cloud1lennart
,,12,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,84.44276348969318,usage_idle,cpu,cpu-total,cloud1lennart
,,13,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_iowait,cpu,cpu-total,cloud1lennart
,,13,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0.02508780732564354,usage_iowait,cpu,cpu-total,cloud1lennart
,,13,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0.5257886830245083,usage_iowait,cpu,cpu-total,cloud1lennart
,,13,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0.15128593040857544,usage_iowait,cpu,cpu-total,cloud1lennart
,,14,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_irq,cpu,cpu-total,cloud1lennart
,,14,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_irq,cpu,cpu-total,cloud1lennart
,,14,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_irq,cpu,cpu-total,cloud1lennart
,,14,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:40Z,0,usage_irq,cpu,cpu-total,cloud1lennart
,,15,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:10Z,0,usage_nice,cpu,cpu-total,cloud1lennart
,,15,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:20Z,0,usage_nice,cpu,cpu-total,cloud1lennart
,,15,2024-06-07T12:10:03Z,2024-06-07T12:10:55.48040141Z,2024-06-07T12:10:30Z,0,usage_nice,cpu,cpu-total,cloud1lennart
