app,start,query,range,delay,duration
1,0,q10,d_year = 2000 and d_moy = 1,82,136505
1,0,q7,d_year = 2000 and d_moy between 1 and 11,88,122747
1,0,q13,d_year = 2000 and d_moy between 1 and 6,88,129796
1,0,q13,d_year = 2000 and d_moy between 1 and 7,90,129123
1,0,q7,d_year = 2000 and d_moy between 1 and 11,93,122986
1,0,q10,d_year = 2000 and d_moy = 1,94,135868
1,0,q1,d_year = 2000 and d_moy between 1 and 3,96,135433
1,0,q1,d_year = 2000 and d_moy between 1 and 3,97,135536
1,0,q1,d_year = 2000 and d_moy between 1 and 4,97,135741
1,0,q12,d_year = 2000 and d_moy between 1 and 11,101,124386
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,65,46635
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,67,48077
1,240000,q12,d_year = 2000,68,32713
1,240000,q7,d_year = 2000 and d_moy between 1 and 11,69,32965
1,240000,q10,d_date = cast('2000-04-30' as date),69,48930
1,240000,q7,d_year = 2000 and d_moy between 1 and 11,81,45541
1,240000,q13,d_year = 2000 and d_moy between 1 and 6,82,32704
1,240000,q12,d_year = 2000 and d_moy between 1 and 11,85,42195
1,240000,q10,d_date = cast('2000-04-30' as date),86,49591
1,240000,q1,d_year = 2000 and d_moy between 1 and 4,92,48786
1,360000,q7,d_year = 2000 and d_moy between 1 and 10,80,39994
1,360000,q12,d_year = 2000 and d_moy between 1 and 11,81,26689
1,360000,q10,d_year = 2000 and d_moy = 1,83,46648
1,360000,q1,d_year = 2000 and d_moy between 1 and 4,93,46866
1,360000,q13,d_year = 2000 and d_moy between 1 and 6,93,41058
1,360000,q12,d_year = 2000 and d_moy between 1 and 11,106,26747
1,360000,q13,d_year = 2000 and d_moy between 1 and 6,108,40604
1,360000,q10,d_date = cast('2000-04-30' as date),109,46115
1,360000,q13,d_year = 2000 and d_moy between 1 and 7,109,46082
1,360000,q7,d_year = 2000 and d_moy between 1 and 10,110,39027
1,480000,q7,d_year = 2000 and d_moy between 1 and 10,59,39251
1,480000,q13,d_year = 2000 and d_moy between 1 and 7,59,43772
